catalyze_BakABakM_to_BakA_BakA_kc, 0.794093
bind_BidM_Bcl2_kf, 1.2008e-06
bind_BidM_Bcl2_kr, 0.065985
bind_BidM_BclxLM_kf, 8.59089e-07
bind_BidM_BclxLM_kr, 0.0111942
bind_BidM_Mcl1M_kf, 7.84256e-06
bind_BidM_Mcl1M_kr, 0.00158115
bind_BaxA_Bcl2_kf, 3.04648e-06
bind_BaxA_Bcl2_kr, 0.0027192
bind_BaxA_BclxLM_kf, 2.13557e-06
bind_BaxA_BclxLM_kr, 0.00326305
bind_BakA_BclxLM_kf, 1.03159e-06
bind_BakA_BclxLM_kr, 0.0887824
bind_BakA_Mcl1_kf, 1.17173e-06
bind_BakA_Mcl1_kr, 0.0173879
bind_BadM_Bcl2_kf, 1.31739e-06
bind_BadM_Bcl2_kr, 0.0105517
bind_BadM_BclxLM_kf, 7.87471e-07
bind_BadM_BclxLM_kr, 0.00952566
bind_NoxaM_Mcl1M_kf, 1.21405e-06
bind_NoxaM_Mcl1M_kr, 0.00817805
assemble_pore_sequential_Bax_2_kf, 6.78659e-05
assemble_pore_sequential_Bax_2_kr, 0.00153234
assemble_pore_sequential_Bax_3_kf, 0.000461819
assemble_pore_sequential_Bax_3_kr, 0.00241481
assemble_pore_sequential_Bax_4_kf, 0.000188047
assemble_pore_sequential_Bax_4_kr, 0.00197983
assemble_pore_sequential_Bak_2_kf, 0.000217294
assemble_pore_sequential_Bak_2_kr, 0.000373443
assemble_pore_sequential_Bak_3_kf, 0.000197621
assemble_pore_sequential_Bak_3_kr, 0.000687954
assemble_pore_sequential_Bak_4_kf, 0.000178723
assemble_pore_sequential_Bak_4_kr, 0.00267161
pore_transport_complex_BaxA_4_CytoCM_kf, 7.50828e-05
pore_transport_complex_BaxA_4_CytoCM_kr, 0.00101023
pore_transport_dissociate_BaxA_4_CytoCC_kc, 4.08096
pore_transport_complex_BaxA_4_SmacM_kf, 3.7969e-05
pore_transport_complex_BaxA_4_SmacM_kr, 0.00125042
pore_transport_dissociate_BaxA_4_SmacC_kc, 7.85481
pore_transport_complex_BakA_4_CytoCM_kf, 7.86909e-05
pore_transport_complex_BakA_4_CytoCM_kr, 0.0014588
pore_transport_dissociate_BakA_4_CytoCC_kc, 4.39866
pore_transport_complex_BakA_4_SmacM_kf, 4.65299e-06
pore_transport_complex_BakA_4_SmacM_kr, 0.00143518
pore_transport_dissociate_BakA_4_SmacC_kc, 10.611
