catalyze_BakABakM_to_BakA_BakA_kc, 0.661121
bind_BidM_Bcl2_kf, 1.04199e-06
bind_BidM_Bcl2_kr, 0.11249
bind_BidM_BclxLM_kf, 6.59422e-07
bind_BidM_BclxLM_kr, 0.022111
bind_BidM_Mcl1M_kf, 1.56197e-05
bind_BidM_Mcl1M_kr, 0.000795455
bind_BaxA_Bcl2_kf, 3.83667e-06
bind_BaxA_Bcl2_kr, 0.00190891
bind_BaxA_BclxLM_kf, 1.93213e-06
bind_BaxA_BclxLM_kr, 0.00269935
bind_BakA_BclxLM_kf, 1.99486e-06
bind_BakA_BclxLM_kr, 0.0628279
bind_BakA_Mcl1_kf, 1.31433e-06
bind_BakA_Mcl1_kr, 0.010817
bind_BadM_Bcl2_kf, 1.29816e-06
bind_BadM_Bcl2_kr, 0.00858226
bind_BadM_BclxLM_kf, 5.74596e-07
bind_BadM_BclxLM_kr, 0.00768655
bind_NoxaM_Mcl1M_kf, 1.65826e-06
bind_NoxaM_Mcl1M_kr, 0.00568724
assemble_pore_sequential_Bax_2_kf, 6.20301e-05
assemble_pore_sequential_Bax_2_kr, 0.00125071
assemble_pore_sequential_Bax_3_kf, 0.000421287
assemble_pore_sequential_Bax_3_kr, 0.0018931
assemble_pore_sequential_Bax_4_kf, 0.000144735
assemble_pore_sequential_Bax_4_kr, 0.00233496
assemble_pore_sequential_Bak_2_kf, 0.000199185
assemble_pore_sequential_Bak_2_kr, 0.000315704
assemble_pore_sequential_Bak_3_kf, 0.00019726
assemble_pore_sequential_Bak_3_kr, 0.000720927
assemble_pore_sequential_Bak_4_kf, 0.000257141
assemble_pore_sequential_Bak_4_kr, 0.00339802
pore_transport_complex_BaxA_4_CytoCM_kf, 0.000149752
pore_transport_complex_BaxA_4_CytoCM_kr, 0.000897853
pore_transport_dissociate_BaxA_4_CytoCC_kc, 2.04602
pore_transport_complex_BaxA_4_SmacM_kf, 4.57059e-05
pore_transport_complex_BaxA_4_SmacM_kr, 0.00150098
pore_transport_dissociate_BaxA_4_SmacC_kc, 13.7724
pore_transport_complex_BakA_4_CytoCM_kf, 0.000156814
pore_transport_complex_BakA_4_CytoCM_kr, 0.00175687
pore_transport_dissociate_BakA_4_CytoCC_kc, 5.77528
pore_transport_complex_BakA_4_SmacM_kf, 3.30763e-06
pore_transport_complex_BakA_4_SmacM_kr, 0.00120154
pore_transport_dissociate_BakA_4_SmacC_kc, 8.2454
