catalyze_BakABakM_to_BakA_BakA_kc, 0.957975
bind_BidM_Bcl2_kf, 1.51481e-06
bind_BidM_Bcl2_kr, 0.0513798
bind_BidM_BclxLM_kf, 1.5829e-06
bind_BidM_BclxLM_kr, 0.0100745
bind_BidM_Mcl1M_kf, 3.93165e-06
bind_BidM_Mcl1M_kr, 0.00315014
bind_BaxA_Bcl2_kf, 2.76581e-06
bind_BaxA_Bcl2_kr, 0.00456913
bind_BaxA_BclxLM_kf, 2.03509e-06
bind_BaxA_BclxLM_kr, 0.00391357
bind_BakA_BclxLM_kf, 7.88611e-07
bind_BakA_BclxLM_kr, 0.0560399
bind_BakA_Mcl1_kf, 9.23666e-07
bind_BakA_Mcl1_kr, 0.0109228
bind_BadM_Bcl2_kf, 8.20409e-07
bind_BadM_Bcl2_kr, 0.00987524
bind_BadM_BclxLM_kf, 9.6998e-07
bind_BadM_BclxLM_kr, 0.00826108
bind_NoxaM_Mcl1M_kf, 7.56498e-07
bind_NoxaM_Mcl1M_kr, 0.0122363
assemble_pore_sequential_Bax_2_kf, 7.75249e-05
assemble_pore_sequential_Bax_2_kr, 0.00135922
assemble_pore_sequential_Bax_3_kf, 0.000335367
assemble_pore_sequential_Bax_3_kr, 0.00141047
assemble_pore_sequential_Bax_4_kf, 0.000187169
assemble_pore_sequential_Bax_4_kr, 0.00123918
assemble_pore_sequential_Bak_2_kf, 0.000197192
assemble_pore_sequential_Bak_2_kr, 0.000486199
assemble_pore_sequential_Bak_3_kf, 0.000255243
assemble_pore_sequential_Bak_3_kr, 0.000630473
assemble_pore_sequential_Bak_4_kf, 0.000134451
assemble_pore_sequential_Bak_4_kr, 0.00193363
pore_transport_complex_BaxA_4_CytoCM_kf, 3.76706e-05
pore_transport_complex_BaxA_4_CytoCM_kr, 0.00112148
pore_transport_dissociate_BaxA_4_CytoCC_kc, 8.09286
pore_transport_complex_BaxA_4_SmacM_kf, 1.91647e-05
pore_transport_complex_BaxA_4_SmacM_kr, 0.00105161
pore_transport_dissociate_BaxA_4_SmacC_kc, 10.4132
pore_transport_complex_BakA_4_CytoCM_kf, 3.94513e-05
pore_transport_complex_BakA_4_CytoCM_kr, 0.000878296
pore_transport_dissociate_BakA_4_CytoCC_kc, 8.72825
pore_transport_complex_BakA_4_SmacM_kf, 9.27831e-06
pore_transport_complex_BakA_4_SmacM_kr, 0.000801157
pore_transport_dissociate_BakA_4_SmacC_kc, 12.6999
