bind_BaxA_BaxC_to_BaxABaxC_kr, 0.000743641
catalyze_BaxABaxC_to_BaxA_BaxA_kc, 0.946369
bind_BakA_BakM_to_BakABakM_kf, 5.59135e-08
bind_BakA_BakM_to_BakABakM_kr, 0.00686704
catalyze_BakABakM_to_BakA_BakA_kc, 10.3899
bind_BidM_BclxLC_to_BidMBclxLC_kf, 0.000621566
bind_BidM_BclxLC_to_BidMBclxLC_kr, 0.00177956
catalyze_BidMBclxLC_to_BidM_BclxLM_kc, 0.537837
bind_BaxA_BclxLC_to_BaxABclxLC_kf, 0.000663357
bind_BaxA_BclxLC_to_BaxABclxLC_kr, 0.00247356
catalyze_BaxABclxLC_to_BaxA_BclxLM_kc, 2.40106
bind_BaxA_Bcl2_kf, 1.34508e-06
bind_BaxA_Bcl2_kr, 0.00164387
bind_BaxA_BclxLM_kf, 1.33758e-05
bind_BaxA_BclxLM_kr, 0.000497069
bind_BakA_BclxLM_kf, 6.67866e-05
bind_BakA_BclxLM_kr, 0.000534703
bind_BakA_Mcl1_kf, 1.02722e-05
bind_BakA_Mcl1_kr, 0.000615785
bind_BadM_Bcl2_kf, 1.79285e-05
bind_BadM_Bcl2_kr, 0.00207864
bind_BadM_BclxLM_kf, 4.1569e-05
bind_BadM_BclxLM_kr, 0.00120954
bind_NOXAM_Mcl1M_kf, 1.45768e-05
bind_NOXAM_Mcl1M_kr, 0.00121879
assemble_pore_sequential_Bax_2_kf, 2.01013e-05
assemble_pore_sequential_Bax_2_kr, 0.00307931
assemble_pore_sequential_Bax_3_kf, 0.00019964
assemble_pore_sequential_Bax_3_kr, 0.00218343
assemble_pore_sequential_Bax_4_kf, 5.5084e-05
assemble_pore_sequential_Bax_4_kr, 0.00105084
assemble_pore_sequential_Bak_2_kf, 0.0017849
assemble_pore_sequential_Bak_2_kr, 0.000879483
assemble_pore_sequential_Bak_3_kf, 0.000594229
assemble_pore_sequential_Bak_3_kr, 0.00222024
assemble_pore_sequential_Bak_4_kf, 5.78262e-05
assemble_pore_sequential_Bak_4_kr, 0.000492441
pore_transport_complex_BaxA_4_CytoCM_kf, 2.79334e-05
pore_transport_complex_BaxA_4_CytoCM_kr, 0.00044185
pore_transport_dissociate_BaxA_4_CytoCC_kc, 40.1282
pore_transport_complex_BaxA_4_SmacM_kf, 9.85091e-05
pore_transport_complex_BaxA_4_SmacM_kr, 0.000726573
pore_transport_dissociate_BaxA_4_SmacC_kc, 19.314
pore_transport_complex_BakA_4_CytoCM_kf, 5.02662e-06
pore_transport_complex_BakA_4_CytoCM_kr, 0.000854764
pore_transport_dissociate_BakA_4_CytoCC_kc, 13.9964
pore_transport_complex_BakA_4_SmacM_kf, 1.31952e-05
pore_transport_complex_BakA_4_SmacM_kr, 0.000630886
pore_transport_dissociate_BakA_4_SmacC_kc, 1.86851
