bind_BaxA_BaxC_to_BaxABaxC_kr, 0.00147889
catalyze_BaxABaxC_to_BaxA_BaxA_kc, 0.650088
bind_BakA_BakM_to_BakABakM_kf, 4.24636e-08
bind_BakA_BakM_to_BakABakM_kr, 0.00267686
catalyze_BakABakM_to_BakA_BakA_kc, 5.80715
bind_BidM_BclxLC_to_BidMBclxLC_kf, 0.000752135
bind_BidM_BclxLC_to_BidMBclxLC_kr, 0.00137109
catalyze_BidMBclxLC_to_BidM_BclxLM_kc, 0.547081
bind_BaxA_BclxLC_to_BaxABclxLC_kf, 0.00099187
bind_BaxA_BclxLC_to_BaxABclxLC_kr, 0.00171334
catalyze_BaxABclxLC_to_BaxA_BclxLM_kc, 2.6847
bind_BaxA_Bcl2_kf, 1.42909e-06
bind_BaxA_Bcl2_kr, 0.00121822
bind_BaxA_BclxLM_kf, 1.05608e-05
bind_BaxA_BclxLM_kr, 0.00030019
bind_BakA_BclxLM_kf, 8.38223e-05
bind_BakA_BclxLM_kr, 0.000462613
bind_BakA_Mcl1_kf, 9.59294e-06
bind_BakA_Mcl1_kr, 0.00102489
bind_BadM_Bcl2_kf, 5.7333e-06
bind_BadM_Bcl2_kr, 0.00355949
bind_BadM_BclxLM_kf, 2.14163e-05
bind_BadM_BclxLM_kr, 0.000831783
bind_NOXAM_Mcl1M_kf, 1.72002e-05
bind_NOXAM_Mcl1M_kr, 0.00132969
assemble_pore_sequential_Bax_2_kf, 2.04879e-05
assemble_pore_sequential_Bax_2_kr, 0.00435599
assemble_pore_sequential_Bax_3_kf, 7.92983e-05
assemble_pore_sequential_Bax_3_kr, 0.00254497
assemble_pore_sequential_Bax_4_kf, 4.29943e-05
assemble_pore_sequential_Bax_4_kr, 0.000737251
assemble_pore_sequential_Bak_2_kf, 0.00159063
assemble_pore_sequential_Bak_2_kr, 0.000771451
assemble_pore_sequential_Bak_3_kf, 0.000278058
assemble_pore_sequential_Bak_3_kr, 0.00272631
assemble_pore_sequential_Bak_4_kf, 6.03392e-05
assemble_pore_sequential_Bak_4_kr, 0.000283448
pore_transport_complex_BaxA_4_CytoCM_kf, 9.23889e-06
pore_transport_complex_BaxA_4_CytoCM_kr, 0.000619852
pore_transport_dissociate_BaxA_4_CytoCC_kc, 36.0744
pore_transport_complex_BaxA_4_SmacM_kf, 0.000180064
pore_transport_complex_BaxA_4_SmacM_kr, 0.000704021
pore_transport_dissociate_BaxA_4_SmacC_kc, 8.82114
pore_transport_complex_BakA_4_CytoCM_kf, 4.46301e-06
pore_transport_complex_BakA_4_CytoCM_kr, 0.000266205
pore_transport_dissociate_BakA_4_CytoCC_kc, 9.52491
pore_transport_complex_BakA_4_SmacM_kf, 1.61561e-05
pore_transport_complex_BakA_4_SmacM_kr, 0.000339656
pore_transport_dissociate_BakA_4_SmacC_kc, 3.72269
